business_id,name,city,state,stars,review_count,aspect,biz_avg_aspect_stars,biz_avg_aspect_confidence
Fc_8eLlcq5yy4DzrEeqEaQ,Ken's Seafood Restaurant,Philadelphia,PA,3.0,95.0,service,3.408823529411765,0.5706211147062918
FcmUNJcTGpDUYqyFcjgu_g,Idaho Fitness Factory,Boise,ID,4.5,9.0,ambiance,4.333333333333333,0.6145863930384318
FcmUNJcTGpDUYqyFcjgu_g,Idaho Fitness Factory,Boise,ID,4.5,9.0,food,4.0,0.5073773264884949
FcmUNJcTGpDUYqyFcjgu_g,Idaho Fitness Factory,Boise,ID,4.5,9.0,price,5.0,0.508434921503067
FcmUNJcTGpDUYqyFcjgu_g,Idaho Fitness Factory,Boise,ID,4.5,9.0,service,4.0,0.6240970492362976
Fco5EJSs_YzTWqrWjGn3PQ,J's Tire,Wilmington,DE,4.5,16.0,service,5.0,0.5963234901428223
Fd0enKwIujFLwwGP_hTtlw,LKQ Pick your Part,Tampa,FL,3.5,12.0,price,4.0,0.557153324286143
Fd0enKwIujFLwwGP_hTtlw,LKQ Pick your Part,Tampa,FL,3.5,12.0,service,3.0,0.2727144062519073
Fd1UBvHTVzyR2RUqM_lFJA,Rib Shack,Saint Louis,MO,3.5,55.0,food,3.455357142857143,0.5684947112841265
Fd1UBvHTVzyR2RUqM_lFJA,Rib Shack,Saint Louis,MO,3.5,55.0,price,3.3333333333333335,0.5428490340709686
Fd1UBvHTVzyR2RUqM_lFJA,Rib Shack,Saint Louis,MO,3.5,55.0,service,3.7777777777777777,0.5828493552075492
FdA6P5CW6_8okbKwk0tpeA,Reineke Decorating Center,Saint Louis,MO,4.0,8.0,ambiance,3.0,0.4401837289333343
FdA6P5CW6_8okbKwk0tpeA,Reineke Decorating Center,Saint Louis,MO,4.0,8.0,price,4.0,0.5767977833747864
FdA6P5CW6_8okbKwk0tpeA,Reineke Decorating Center,Saint Louis,MO,4.0,8.0,service,5.0,0.6376476883888245
Fdxr7bzEGKvO6ogFSm7AgA,Homewood Suites Nashville Airport,Nashville,TN,3.0,40.0,ambiance,3.0,0.3930565118789673
Fdxr7bzEGKvO6ogFSm7AgA,Homewood Suites Nashville Airport,Nashville,TN,3.0,40.0,food,3.5375,0.4712488941848278
Fdxr7bzEGKvO6ogFSm7AgA,Homewood Suites Nashville Airport,Nashville,TN,3.0,40.0,price,4.285714285714286,0.5519929017339434
Fdxr7bzEGKvO6ogFSm7AgA,Homewood Suites Nashville Airport,Nashville,TN,3.0,40.0,service,4.129166666666666,0.5232733824600776
Fe5Q2saATrFH4V-y6yhfAw,Bell Beverage,Philadelphia,PA,4.5,38.0,food,4.163636363636363,0.5299638775261966
Fe5Q2saATrFH4V-y6yhfAw,Bell Beverage,Philadelphia,PA,4.5,38.0,price,4.107692307692307,0.575842870428012
Fe5Q2saATrFH4V-y6yhfAw,Bell Beverage,Philadelphia,PA,4.5,38.0,service,4.636363636363637,0.5509340708906
Fe9WDVsrEM9H0X_aFDuYVA,Herbie's Restaurant,Clayton,MO,3.5,169.0,ambiance,4.0,0.5930085144937038
Fe9WDVsrEM9H0X_aFDuYVA,Herbie's Restaurant,Clayton,MO,3.5,169.0,food,3.295220458553792,0.5206879578291634
Fe9WDVsrEM9H0X_aFDuYVA,Herbie's Restaurant,Clayton,MO,3.5,169.0,price,3.0641025641025643,0.4688807569253139
Fe9WDVsrEM9H0X_aFDuYVA,Herbie's Restaurant,Clayton,MO,3.5,169.0,service,3.5243333333333333,0.546310556769371
FeEYBozUzyVGisE3HPGbBg,Liz Clark Real Estate,Philadelphia,PA,5.0,33.0,price,4.666666666666667,0.4828696449597676
Ff852WLwy5qyk9-9Sx0h8w,Chase Bank,Santa Barbara,CA,2.5,7.0,price,1.4166666666666663,0.5463647296031315
Ff852WLwy5qyk9-9Sx0h8w,Chase Bank,Santa Barbara,CA,2.5,7.0,service,1.0,0.8831407427787781
FfQiIVr1y3rlFXEFf8iB4w,The UPS Store,Warson Woods,MO,3.5,7.0,service,5.0,0.7176793217658997
FgvjvNzb1s4RL9hLsishvA,Express Care Of Tampa Bay,Seffner,FL,4.0,6.0,service,4.5,0.5586669743061066
Fh89wfJE5Zac0c3v8vmH4A,West End Food Park,Boise,ID,1.0,5.0,ambiance,2.0,0.369113564491272
Fh89wfJE5Zac0c3v8vmH4A,West End Food Park,Boise,ID,1.0,5.0,food,2.744444444444445,0.4470591617955102
Fh89wfJE5Zac0c3v8vmH4A,West End Food Park,Boise,ID,1.0,5.0,price,1.0,0.6656540036201477
FiPzoDUHkE-W7TdtyuBRBA,Dependable Concrete,Philadelphia,PA,3.5,22.0,price,5.0,0.5053573250770569
Fj4enJ-yKm4nVLW6ta_oQg,Daniels Chevrolet,Tampa,FL,3.0,8.0,ambiance,4.0,0.5575861930847168
Fj4enJ-yKm4nVLW6ta_oQg,Daniels Chevrolet,Tampa,FL,3.0,8.0,price,1.0,0.6535354256629944
Fj4enJ-yKm4nVLW6ta_oQg,Daniels Chevrolet,Tampa,FL,3.0,8.0,service,2.422222222222222,0.4762119551499684
FjGAm10tARIypt5fYGpfqQ,Jersey Mike's Subs,Pinellas Park,FL,3.0,29.0,food,2.7708333333333335,0.428238616635402
FjGAm10tARIypt5fYGpfqQ,Jersey Mike's Subs,Pinellas Park,FL,3.0,29.0,price,2.75,0.4422686770558357
FjGAm10tARIypt5fYGpfqQ,Jersey Mike's Subs,Pinellas Park,FL,3.0,29.0,service,3.7777777777777777,0.5380204187499152
FjtPj2oChFsqSzNt8hnbTw,Sharples Works,West Chester,PA,4.0,6.0,price,3.0,0.4881443381309509
FjtPj2oChFsqSzNt8hnbTw,Sharples Works,West Chester,PA,4.0,6.0,service,4.0,0.5193734169006348
Fk1xpM7fjqEJ4paqk5ZFSg,Jamba Juice,Boise,ID,3.0,19.0,food,3.5,0.5705794095993042
Fk1xpM7fjqEJ4paqk5ZFSg,Jamba Juice,Boise,ID,3.0,19.0,price,3.0,0.3683414757251739
Fk1xpM7fjqEJ4paqk5ZFSg,Jamba Juice,Boise,ID,3.0,19.0,service,3.7142857142857144,0.5606140185679708
FkHeu1biVbT_JKs3QuftwQ,Studio Novo Nashville,Nashville,TN,5.0,6.0,ambiance,4.0,0.5112024247646332
FkRQ735Sh9JOsHBQYXFkEw,Reno Coffee Company,Reno,NV,5.0,63.0,food,5.0,0.8868846893310547
FkoKdgcEPcL2z102J6yEAg,Castrillo's Pizza of Donelson,Nashville,TN,3.0,9.0,food,3.630952380952381,0.5774829689235913
FkoKdgcEPcL2z102J6yEAg,Castrillo's Pizza of Donelson,Nashville,TN,3.0,9.0,price,4.0,0.5876408219337463
FkoKdgcEPcL2z102J6yEAg,Castrillo's Pizza of Donelson,Nashville,TN,3.0,9.0,service,4.5,0.5129971951246262
FkuYJWP1vOAPI6WepkT_Sw,Polo Run Apartments,Greenwood,IN,1.5,20.0,ambiance,2.0,0.4691878259181976
FkuYJWP1vOAPI6WepkT_Sw,Polo Run Apartments,Greenwood,IN,1.5,20.0,food,1.0,0.9232375025749208
FkuYJWP1vOAPI6WepkT_Sw,Polo Run Apartments,Greenwood,IN,1.5,20.0,price,2.3333333333333335,0.5434282438622581
FkuYJWP1vOAPI6WepkT_Sw,Polo Run Apartments,Greenwood,IN,1.5,20.0,service,2.066666666666667,0.6143594304720561
FlWCsBiNoI4XTwZD8f_q0Q,Fortel's Pizza Den,Saint Louis,MO,3.5,64.0,ambiance,3.0,0.4919115801652272
FlWCsBiNoI4XTwZD8f_q0Q,Fortel's Pizza Den,Saint Louis,MO,3.5,64.0,food,3.827051561365287,0.5981299143892185
FlWCsBiNoI4XTwZD8f_q0Q,Fortel's Pizza Den,Saint Louis,MO,3.5,64.0,price,2.772727272727273,0.5161727856506001
FlWCsBiNoI4XTwZD8f_q0Q,Fortel's Pizza Den,Saint Louis,MO,3.5,64.0,service,3.2142857142857144,0.6407641905049483
FlcvxRJdHk-AQznxiFD7Kw,Encore Baking Company,Saint Louis,MO,4.5,8.0,food,4.833333333333333,0.5956929375727972
FlcvxRJdHk-AQznxiFD7Kw,Encore Baking Company,Saint Louis,MO,4.5,8.0,service,5.0,0.6524330973625183
FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,Philadelphia,PA,4.5,11.0,food,4.5,0.5790725549062093
FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,Philadelphia,PA,4.5,11.0,price,4.5,0.5013722032308578
Fmac7njqWQmt5jAk1kzbzw,Anytime Fitness,Smyrna,TN,2.5,5.0,price,5.0,0.830456554889679
Fmac7njqWQmt5jAk1kzbzw,Anytime Fitness,Smyrna,TN,2.5,5.0,service,1.5,0.48838771879673
FnDIgu-rwGr1P8_hFHBocQ,B2 Country Saloon,Brownsburg,IN,3.0,5.0,ambiance,5.0,0.5078240633010864
FnDIgu-rwGr1P8_hFHBocQ,B2 Country Saloon,Brownsburg,IN,3.0,5.0,food,4.666666666666667,0.5516539315382639
FnDIgu-rwGr1P8_hFHBocQ,B2 Country Saloon,Brownsburg,IN,3.0,5.0,service,4.0,0.5062741041183472
FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,Philadelphia,PA,3.0,131.0,ambiance,3.03125,0.5219006789848208
FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,Philadelphia,PA,3.0,131.0,food,3.0556851311953355,0.5610175737747297
FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,Philadelphia,PA,3.0,131.0,price,2.5,0.5300914837668339
FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,Philadelphia,PA,3.0,131.0,service,3.10982905982906,0.529732338944052
FnRbuHh40BPB4u2RfJBUmQ,PetSmart,Brookhaven,PA,2.5,10.0,food,5.0,0.4969389140605926
FnRbuHh40BPB4u2RfJBUmQ,PetSmart,Brookhaven,PA,2.5,10.0,price,5.0,0.4969389140605926
FnWWOynjfsjAb4gaRWJ1TQ,Central Restaurant Products,Indianapolis,IN,2.5,20.0,food,5.0,0.3084363043308258
FnWWOynjfsjAb4gaRWJ1TQ,Central Restaurant Products,Indianapolis,IN,2.5,20.0,price,2.0,0.525329202413559
FnWWOynjfsjAb4gaRWJ1TQ,Central Restaurant Products,Indianapolis,IN,2.5,20.0,service,4.0,0.5277215590079625
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,Downingtown,PA,2.0,77.0,ambiance,2.6666666666666665,0.5711658298969269
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,Downingtown,PA,2.0,77.0,food,1.0,0.507859617471695
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,Downingtown,PA,2.0,77.0,price,2.583333333333333,0.4715999623849278
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,Downingtown,PA,2.0,77.0,service,2.472222222222222,0.4482816749085218
FoJphjOIQ4vkApPDuuwOfw,Maid Brigade of St Louis,Saint Louis,MO,4.5,6.0,service,5.0,0.7371680736541748
FodR4qIajThXqxtv1nh_Sg,Greco Rose Beauty,Reno,NV,4.5,25.0,food,5.0,0.7231088578701019
FodR4qIajThXqxtv1nh_Sg,Greco Rose Beauty,Reno,NV,4.5,25.0,price,3.5,0.5982252284884453
FodR4qIajThXqxtv1nh_Sg,Greco Rose Beauty,Reno,NV,4.5,25.0,service,4.125,0.6947814300656319
Fok0BLJP0OMxbbl3l6QmZA,Sauce on the Side,Clayton,MO,4.5,330.0,ambiance,4.166666666666667,0.5607159514394071
Fok0BLJP0OMxbbl3l6QmZA,Sauce on the Side,Clayton,MO,4.5,330.0,food,4.168951612903226,0.574028051215955
Fok0BLJP0OMxbbl3l6QmZA,Sauce on the Side,Clayton,MO,4.5,330.0,price,3.7901234567901234,0.5298078348975123
Fok0BLJP0OMxbbl3l6QmZA,Sauce on the Side,Clayton,MO,4.5,330.0,service,4.227011494252873,0.5941629656429949
Fow_6iQxoWj46ojqcWnibA,Once Upon A Child,Indianapolis,IN,2.5,14.0,price,2.0,0.5171992927789688
Fow_6iQxoWj46ojqcWnibA,Once Upon A Child,Indianapolis,IN,2.5,14.0,service,1.6,0.6821496486663818
Fp2Dk2__WHq7SK1Ah6oo0Q,Doc Bakers Farmulations,Doylestown,PA,4.0,40.0,ambiance,3.8333333333333335,0.4575386519233386
Fp2Dk2__WHq7SK1Ah6oo0Q,Doc Bakers Farmulations,Doylestown,PA,4.0,40.0,food,3.8645299145299146,0.572833917213556
Fp2Dk2__WHq7SK1Ah6oo0Q,Doc Bakers Farmulations,Doylestown,PA,4.0,40.0,price,2.8589743589743586,0.5022355963786442
Fp2Dk2__WHq7SK1Ah6oo0Q,Doc Bakers Farmulations,Doylestown,PA,4.0,40.0,service,3.8333333333333335,0.4934265514214833
FpOvy90MbOO6KVoakNy2Ag,Tire Kingdom,Tampa,FL,2.5,34.0,ambiance,1.0,0.4460252821445465
FpOvy90MbOO6KVoakNy2Ag,Tire Kingdom,Tampa,FL,2.5,34.0,price,5.0,0.2762297689914703
FpOvy90MbOO6KVoakNy2Ag,Tire Kingdom,Tampa,FL,2.5,34.0,service,1.0,0.4819030165672302
FpPo-DuAZm4VG4sQ2-lZtw,Express Movers,King of Prussia,PA,1.0,5.0,food,1.0,0.7679018378257751
FpPo-DuAZm4VG4sQ2-lZtw,Express Movers,King of Prussia,PA,1.0,5.0,price,3.0,0.4801406264305115
FpPo-DuAZm4VG4sQ2-lZtw,Express Movers,King of Prussia,PA,1.0,5.0,service,1.0,0.4438729882240295
FppJo5aymUsfOg68uTOipw,The Inn at The Union League,Philadelphia,PA,3.5,19.0,ambiance,3.3333333333333335,0.4751761555671692
FppJo5aymUsfOg68uTOipw,The Inn at The Union League,Philadelphia,PA,3.5,19.0,food,4.111111111111111,0.5608977427085241
FppJo5aymUsfOg68uTOipw,The Inn at The Union League,Philadelphia,PA,3.5,19.0,price,3.3333333333333335,0.5152718275785446
FppJo5aymUsfOg68uTOipw,The Inn at The Union League,Philadelphia,PA,3.5,19.0,service,2.875,0.4952824085950851
FpubPVZtYda5mXzGMNCaDQ,Abra Auto Body Repair,Boise,ID,4.0,11.0,ambiance,5.0,0.4615617990493774
FpubPVZtYda5mXzGMNCaDQ,Abra Auto Body Repair,Boise,ID,4.0,11.0,price,3.3333333333333335,0.4292543927828471
FpubPVZtYda5mXzGMNCaDQ,Abra Auto Body Repair,Boise,ID,4.0,11.0,service,4.291666666666667,0.5944454682370026
FpycIp4qCjeXmxukQgo4cw,Carson Optical,Brandon,FL,4.5,6.0,price,3.0,0.5185678601264954
FqKutxgt1e5VrLzNbaxELw,Gentle Touch Car Wash,West Chester,PA,2.5,5.0,ambiance,3.3333333333333335,0.5065098901589712
FqKutxgt1e5VrLzNbaxELw,Gentle Touch Car Wash,West Chester,PA,2.5,5.0,price,3.3333333333333335,0.3663417796293894
FqKutxgt1e5VrLzNbaxELw,Gentle Touch Car Wash,West Chester,PA,2.5,5.0,service,3.0,0.4755898863077163
FrCrCAYKtczmCZBaOGvbDQ,Tommy's Good Eats,Saint Louis,MO,2.5,14.0,food,3.1607142857142856,0.5132998229847068
FrCrCAYKtczmCZBaOGvbDQ,Tommy's Good Eats,Saint Louis,MO,2.5,14.0,price,3.1666666666666665,0.5229081710179646
FrFK24JWjyc3nhR9mcSoqQ,The Original Coffee Bar,Collingdale,PA,4.5,7.0,ambiance,4.0,0.5235517621040344
FrFK24JWjyc3nhR9mcSoqQ,The Original Coffee Bar,Collingdale,PA,4.5,7.0,food,3.7,0.6039090439677238
FrFK24JWjyc3nhR9mcSoqQ,The Original Coffee Bar,Collingdale,PA,4.5,7.0,price,4.0,0.5235517621040344
FrFK24JWjyc3nhR9mcSoqQ,The Original Coffee Bar,Collingdale,PA,4.5,7.0,service,4.666666666666667,0.7280924320220947
FrjN8iGJBqRWhLW2E1brAg,Schnucks Telegraph,St. Louis,MO,2.0,9.0,service,3.0,0.6520165205001831
FsRAHiYUERqUIeGVt49svA,Qdoba Mexican Grill,Philadelphia,PA,3.0,27.0,ambiance,3.0,0.7527179718017578
FsRAHiYUERqUIeGVt49svA,Qdoba Mexican Grill,Philadelphia,PA,3.0,27.0,food,3.176470588235294,0.5284180264262592
FsRAHiYUERqUIeGVt49svA,Qdoba Mexican Grill,Philadelphia,PA,3.0,27.0,price,3.0,0.5105871434013048
FsRAHiYUERqUIeGVt49svA,Qdoba Mexican Grill,Philadelphia,PA,3.0,27.0,service,3.6666666666666665,0.5149543762207032
FtTrAxQUY7_HHGPRPEI5DA,Coast Bike Share,Tampa,FL,3.0,13.0,price,2.0,0.4450985044240951
FtTrAxQUY7_HHGPRPEI5DA,Coast Bike Share,Tampa,FL,3.0,13.0,service,1.0,0.5607615113258362
FtkYGVPVCRuuhQhYJBSVQw,Zimmer's Seafood,New Orleans,LA,4.0,81.0,food,3.9166666666666665,0.5517233023890341
FtkYGVPVCRuuhQhYJBSVQw,Zimmer's Seafood,New Orleans,LA,4.0,81.0,price,3.7916666666666665,0.6116160390277704
FtkYGVPVCRuuhQhYJBSVQw,Zimmer's Seafood,New Orleans,LA,4.0,81.0,service,4.2272727272727275,0.5718527820074196
FuU-wjbEslczzWAQzht50g,Santa Barbara Frame Shop & Gallery,Santa Barbara,CA,5.0,6.0,price,4.0,0.5438914373517036
FuU-wjbEslczzWAQzht50g,Santa Barbara Frame Shop & Gallery,Santa Barbara,CA,5.0,6.0,service,5.0,0.7076265215873718
FuU2rBUeztCZp8SUNtHcNA,La Cocina Dominicana,Nashville,TN,4.0,19.0,food,5.0,0.9173648357391356
Fv_snoYk6oI_t_YfLM3MFA,Cathey's Coffee Bar,West Chester,PA,4.0,12.0,ambiance,3.833333333333333,0.4978388299544652
Fv_snoYk6oI_t_YfLM3MFA,Cathey's Coffee Bar,West Chester,PA,4.0,12.0,food,3.4166666666666665,0.6072158043583233
Fv_snoYk6oI_t_YfLM3MFA,Cathey's Coffee Bar,West Chester,PA,4.0,12.0,service,4.5,0.536746621131897
FviwMEmIA0K3mwcetiSvTw,Greg Marsh Designer Cakes,Eagle,ID,4.5,17.0,food,4.0,0.5045291244983673
FviwMEmIA0K3mwcetiSvTw,Greg Marsh Designer Cakes,Eagle,ID,4.5,17.0,price,2.0,0.3569852709770202
FviwMEmIA0K3mwcetiSvTw,Greg Marsh Designer Cakes,Eagle,ID,4.5,17.0,service,4.5,0.6134105175733566
FvsoAgtOyBwoAuTyApGpWg,Colmar Veterinary Hospital,Colmar,PA,4.5,7.0,service,4.75,0.6014374494552612
FwHflGnStDpUwucnF-fttA,Taste Of Music City,Nashville,TN,4.0,17.0,ambiance,4.233333333333333,0.5249542653560638
FwHflGnStDpUwucnF-fttA,Taste Of Music City,Nashville,TN,4.0,17.0,food,4.095459401709402,0.5531049792503572
FwHflGnStDpUwucnF-fttA,Taste Of Music City,Nashville,TN,4.0,17.0,price,4.0,0.5421982804934183
FwYkCJ7zSWp2tYEIEXwIFw,STLooks Salon & Spa,Saint Louis,MO,4.5,8.0,service,4.0,0.6532518068949381
FwqP9mfPQLsso-uBuVg-oQ,Disc Replay East Indianapolis,Indianapolis,IN,4.0,5.0,price,3.1666666666666665,0.4893922905127207
FwqP9mfPQLsso-uBuVg-oQ,Disc Replay East Indianapolis,Indianapolis,IN,4.0,5.0,service,5.0,0.4887107014656067
FxftmA8Q26OVVt0qIGmZqg,AAA Gold & Jewelry,Plant City,FL,4.5,6.0,price,4.0,0.595240592956543
FxmQQutiIzlH40hUQmfEVA,The Angry Chef's Corner Kitchen,Sewell,NJ,4.0,5.0,food,2.85,0.5019467651844025
FxmQQutiIzlH40hUQmfEVA,The Angry Chef's Corner Kitchen,Sewell,NJ,4.0,5.0,price,3.0,0.233394518494606
FyHvN2aeGZyGYQrN47cE1g,Ramada Limited Tucson West,Tucson,AZ,2.0,12.0,ambiance,2.0,0.3413981795310974
FyHvN2aeGZyGYQrN47cE1g,Ramada Limited Tucson West,Tucson,AZ,2.0,12.0,price,2.0,0.4151814430952072
FyHvN2aeGZyGYQrN47cE1g,Ramada Limited Tucson West,Tucson,AZ,2.0,12.0,service,5.0,0.5769206583499908
Fz0CawZdGsaEy7-5ZmRuZw,Roger Wilco,Pennsauken,NJ,3.5,16.0,food,1.0,0.3971531391143799
Fz0CawZdGsaEy7-5ZmRuZw,Roger Wilco,Pennsauken,NJ,3.5,16.0,price,3.5625,0.4680611528456211
Fz0CawZdGsaEy7-5ZmRuZw,Roger Wilco,Pennsauken,NJ,3.5,16.0,service,3.2785714285714285,0.4280646247523171
FzgjWbWARZBl-u622FpAmQ,Kohl's,Smyrna,TN,3.5,11.0,price,1.0,0.3039385378360748
FzgjWbWARZBl-u622FpAmQ,Kohl's,Smyrna,TN,3.5,11.0,service,5.0,0.5679083665211996
G-t72byLLQmbCaPLZ1MqlQ,The Fitness Edge,Saint Louis,MO,5.0,5.0,service,5.0,0.5681840777397156
G-zzByEfv2oqjcxYmPsjtA,El Limon - Malvern,Malvern,PA,4.5,267.0,ambiance,3.941176470588235,0.5722867881550509
G-zzByEfv2oqjcxYmPsjtA,El Limon - Malvern,Malvern,PA,4.5,267.0,food,4.298312710911135,0.6264197641604395
G-zzByEfv2oqjcxYmPsjtA,El Limon - Malvern,Malvern,PA,4.5,267.0,price,4.035714285714286,0.5899605293359075
G-zzByEfv2oqjcxYmPsjtA,El Limon - Malvern,Malvern,PA,4.5,267.0,service,4.22139303482587,0.6233983234089999
G047PcbKKb0YHwtpfZE8yg,Franks Restaurant,Alton,IL,3.5,32.0,ambiance,4.666666666666667,0.4223559300104777
G047PcbKKb0YHwtpfZE8yg,Franks Restaurant,Alton,IL,3.5,32.0,food,3.5833333333333335,0.5588016388592896
G047PcbKKb0YHwtpfZE8yg,Franks Restaurant,Alton,IL,3.5,32.0,price,3.95,0.5190768241882324
G047PcbKKb0YHwtpfZE8yg,Franks Restaurant,Alton,IL,3.5,32.0,service,4.026315789473684,0.5412438415121613
G05onTfsBbgpFHejwvDCcQ,Kakao Chocolate,Clayton,MO,4.5,10.0,food,4.5,0.6491277515888214
G0jHNZzhiHWCYZmZWCg-6w,Downtown Diner,Granite City,IL,4.0,8.0,food,2.0,0.3884361028671264
G0jHNZzhiHWCYZmZWCg-6w,Downtown Diner,Granite City,IL,4.0,8.0,service,3.0,0.4801165163516998
G0xz3kyRhRi6oZl7KfR0pA,Esporta Fitness,East Norriton,PA,2.5,55.0,ambiance,3.25,0.5413515940308571
G0xz3kyRhRi6oZl7KfR0pA,Esporta Fitness,East Norriton,PA,2.5,55.0,price,2.2083333333333335,0.5191635725398859
G0xz3kyRhRi6oZl7KfR0pA,Esporta Fitness,East Norriton,PA,2.5,55.0,service,2.5049482681061632,0.5494254104327201
G14DU0jzjFoEvZL843Bxng,US Nails,Greenwood,IN,3.0,17.0,food,5.0,0.540992796421051
G14DU0jzjFoEvZL843Bxng,US Nails,Greenwood,IN,3.0,17.0,service,3.8333333333333335,0.4525809337695439
G1F_L3fCHmUFJ_EG_K71jA,Winners,Edmonton,AB,3.0,13.0,ambiance,4.0,0.5787910223007202
G1F_L3fCHmUFJ_EG_K71jA,Winners,Edmonton,AB,3.0,13.0,food,3.0,0.6184074282646179
G1F_L3fCHmUFJ_EG_K71jA,Winners,Edmonton,AB,3.0,13.0,price,3.1,0.4744081601500511
G1F_L3fCHmUFJ_EG_K71jA,Winners,Edmonton,AB,3.0,13.0,service,2.8333333333333335,0.4975214153528213
G1fQJ8k5U1gdX0vWODCZYA,Cafe Nino,New Orleans,LA,4.0,63.0,ambiance,3.1,0.431804946064949
G1fQJ8k5U1gdX0vWODCZYA,Cafe Nino,New Orleans,LA,4.0,63.0,food,3.9288461538461537,0.5354029357051238
G1fQJ8k5U1gdX0vWODCZYA,Cafe Nino,New Orleans,LA,4.0,63.0,price,3.313725490196078,0.5395378455811857
G1fQJ8k5U1gdX0vWODCZYA,Cafe Nino,New Orleans,LA,4.0,63.0,service,4.9375,0.5587635487318039
G1v43d_q3HjSKqUOUyF5Pw,DeWeese Design Salon,Plainfield,IN,4.0,28.0,ambiance,4.0,0.5056411623954773
G1v43d_q3HjSKqUOUyF5Pw,DeWeese Design Salon,Plainfield,IN,4.0,28.0,food,3.0,0.4949502050876617
G1v43d_q3HjSKqUOUyF5Pw,DeWeese Design Salon,Plainfield,IN,4.0,28.0,price,2.5,0.4317025691270828
G1v43d_q3HjSKqUOUyF5Pw,DeWeese Design Salon,Plainfield,IN,4.0,28.0,service,2.8,0.3865166187286376
G2Byuh4EVeSnqqWBWtD7rg,Wissahickon Cyclery,Philadelphia,PA,4.5,18.0,price,3.65,0.523107498884201
G2Byuh4EVeSnqqWBWtD7rg,Wissahickon Cyclery,Philadelphia,PA,4.5,18.0,service,4.705555555555556,0.6266667758425076
G2W56pUxgJs7UzGcSL0EdQ,Vue,New Orleans,LA,4.0,10.0,ambiance,5.0,0.502450168132782
G2W56pUxgJs7UzGcSL0EdQ,Vue,New Orleans,LA,4.0,10.0,food,3.0,0.4555418789386749
G2W56pUxgJs7UzGcSL0EdQ,Vue,New Orleans,LA,4.0,10.0,service,5.0,0.8327505588531494
G2okUNH-Jeks8hqJvSilcw,Americano Lounge,Nashville,TN,5.0,85.0,ambiance,4.5,0.4031035006046295
G2okUNH-Jeks8hqJvSilcw,Americano Lounge,Nashville,TN,5.0,85.0,food,4.111111111111112,0.5867457472615771
G2okUNH-Jeks8hqJvSilcw,Americano Lounge,Nashville,TN,5.0,85.0,service,5.0,0.8350623250007629
G3CkUD0j2N1bIvs8AJdCqg,AAA Sparks Branch,Sparks,NV,2.5,23.0,price,2.5,0.3658024370670318
G3CkUD0j2N1bIvs8AJdCqg,AAA Sparks Branch,Sparks,NV,2.5,23.0,service,4.166666666666667,0.6270480006933212
G3YFsvNF9LV6CWyQQIMu-A,Sbarro Italian Eatery,Tucson,AZ,3.5,6.0,food,2.5,0.5004379153251648
G3u9BQ7cc-IcXOfNyFKmnw,Wasabi Sushi Bar,Warson Woods,MO,3.0,101.0,ambiance,4.0,0.5733980983495712
G3u9BQ7cc-IcXOfNyFKmnw,Wasabi Sushi Bar,Warson Woods,MO,3.0,101.0,food,3.6357777777777778,0.5458636838263936
G3u9BQ7cc-IcXOfNyFKmnw,Wasabi Sushi Bar,Warson Woods,MO,3.0,101.0,price,2.8823529411764706,0.5023961955425786
G3u9BQ7cc-IcXOfNyFKmnw,Wasabi Sushi Bar,Warson Woods,MO,3.0,101.0,service,3.3552631578947367,0.5310219160558884
G4P_3-Gj3b5pizqDmitP3w,Barbers On Broad,Philadelphia,PA,4.0,14.0,ambiance,4.5,0.5325199067592621
G4_qn6qaTtc1Rq4etW1puw,Beauty Nail,Aston,PA,3.0,5.0,price,2.0,0.4233604669570923
G4_qn6qaTtc1Rq4etW1puw,Beauty Nail,Aston,PA,3.0,5.0,service,1.0,0.355997085571289
G4lRmwDHdvhZAhmtlsYYBw,Wendy's,Nashville,TN,1.5,37.0,food,2.5,0.4427423434598105
G4lRmwDHdvhZAhmtlsYYBw,Wendy's,Nashville,TN,1.5,37.0,service,1.5,0.6099449396133423
G4mEyZGeS_4JOuAQWg2dJA,Brothers Pizza & Pasta,West Chester,PA,3.5,36.0,food,4.032738095238095,0.6826405435179671
G4mEyZGeS_4JOuAQWg2dJA,Brothers Pizza & Pasta,West Chester,PA,3.5,36.0,price,5.0,0.515767052769661
G4mEyZGeS_4JOuAQWg2dJA,Brothers Pizza & Pasta,West Chester,PA,3.5,36.0,service,4.142857142857143,0.5396104490473157
G4ot9BA1_fWZo9kVyKT_pA,Stonegate Apartments,Palm Harbor,FL,2.5,14.0,service,5.0,0.8393865823745728
